id;data_inversa;dia_semana;horario;uf;municipio;ITEM;GRUPO_ITEM;Primeira_Doação;idade;sexo;QTD;TIPO_ONG;ID_ONG
620310;10/08/2025;sábado;10:50:00;SP;MAIRIPORA;Papel Higiênico;Higiene;Não;72;Masculino;2;ONG;5,89764E+13
620321;10/08/2025;sábado;11:30:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;29;Masculino;38;ONG;5,45371E+13
620321;10/08/2025;sábado;11:30:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;31;Masculino;35;ONG;5,45371E+13
620327;10/08/2025;sábado;12:30:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;62;Feminino;4;ONG;5,89764E+13
620327;10/08/2025;sábado;12:30:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;18;Masculino;11;ONG;5,89764E+13
620327;10/08/2025;sábado;12:30:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;31;Feminino;37;ONG;5,89764E+13
620327;10/08/2025;sábado;12:30:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;39;Masculino;22;ONG;5,89764E+13
620338;10/08/2025;sábado;12:00:00;SP;BRAGANCA PAULISTA;Escova de Dentes Adulto;Objetos;Não;37;Feminino;8;ONG;5,15227E+13
620466;11/08/2025;domingo;03:50:00;SP;MAIRIPORA;Escova de Dentes Adulto;Objetos;Não;52;Feminino;39;ONG;5,89764E+13
620487;10/08/2025;sábado;21:00:00;SP;NOVA GRANADA;Papel Higiênico;Higiene;Sim;31;Masculino;2;ONG;1,10882E+13
620507;11/08/2025;domingo;10:30:00;SP;SAO PAULO;Papel Higiênico;Higiene;Sim;60;Feminino;18;ONG;5,07877E+13
620507;11/08/2025;domingo;10:30:00;SP;SAO PAULO;Papel Higiênico;Higiene;Sim;30;Feminino;12;ONG;5,07877E+13
620507;11/08/2025;domingo;10:30:00;SP;SAO PAULO;Papel Higiênico;Higiene;Sim;65;Masculino;12;ONG;5,07877E+13
620507;11/08/2025;domingo;10:30:00;SP;SAO PAULO;Papel Higiênico;Higiene;Sim;59;Masculino;41;ONG;5,07877E+13
620513;30/07/2025;terça-feira;12:50:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;43;Masculino;10;ONG;4,17847E+12
620513;30/07/2025;terça-feira;12:50:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;26;Masculino;4;ONG;4,17847E+12
620534;11/08/2025;domingo;13:07:00;SP;MAIRIPORA;Fralda;Higiene;Sim;28;Feminino;45;ONG;5,89764E+13
620534;11/08/2025;domingo;13:07:00;SP;MAIRIPORA;Fralda;Higiene;Sim;74;Masculino;12;ONG;5,89764E+13
620552;11/08/2025;domingo;14:50:00;SP;JOSE BONIFACIO;Escova de Dentes Adulto;Objetos;Não;53;Masculino;12;ONG;3,4145E+13
620563;11/08/2025;domingo;16:35:00;SP;NOVA GRANADA;Escova de Dentes Adulto;Objetos;Sim;56;Masculino;10;ONG;1,10882E+13
620577;11/08/2025;domingo;17:28:00;SP;MIRASSOL;Fralda;Higiene;Não;34;Masculino;1;ONG;4,58451E+13
620604;11/08/2025;domingo;18:25:00;SP;BARRA DO TURVO;Camisa Polo;Roupa;Não;56;Masculino;15;ONG;6,02949E+12
620613;11/08/2025;domingo;19:20:00;SP;NOVA GRANADA;Lençois;Itens de Casa;Sim;34;Feminino;19;ONG;1,10882E+13
620613;11/08/2025;domingo;19:20:00;SP;NOVA GRANADA;Lençois;Itens de Casa;Sim;17;Feminino;16;ONG;1,10882E+13
620613;11/08/2025;domingo;19:20:00;SP;NOVA GRANADA;Lençois;Itens de Casa;Sim;62;Masculino;35;ONG;1,10882E+13
620613;11/08/2025;domingo;19:20:00;SP;NOVA GRANADA;Lençois;Itens de Casa;Sim;28;Masculino;27;ONG;1,10882E+13
620625;11/08/2025;domingo;18:25:00;SP;GUARULHOS;Papel Higiênico;Higiene;Não;33;Masculino;35;ONG;1,20784E+13
620627;11/08/2025;domingo;20:00:00;SP;SAO PAULO;Cobertos;Itens de Casa;Sim;67;Masculino;40;ONG;5,07877E+13
620627;11/08/2025;domingo;20:00:00;SP;SAO PAULO;Cobertos;Itens de Casa;Sim;56;Masculino;5;ONG;5,07877E+13
620627;11/08/2025;domingo;20:00:00;SP;SAO PAULO;Cobertos;Itens de Casa;Sim;43;Masculino;26;ONG;5,07877E+13
620628;11/08/2025;domingo;20:00:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;45;Masculino;24;ONG;5,43387E+13
620628;11/08/2025;domingo;20:00:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;21;Masculino;21;ONG;5,43387E+13
620640;11/08/2025;domingo;21:34:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;67;Masculino;15;ONG;1,20784E+13
620643;11/08/2025;domingo;21:30:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Não;27;Masculino;44;ONG;3,48884E+12
620643;11/08/2025;domingo;21:30:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Não;35;Masculino;21;ONG;3,48884E+12
620674;12/08/2025;segunda-feira;00:00:00;SP;JACAREI;Fralda;Higiene;Sim;61;Masculino;36;ONG;7,41645E+12
620678;11/08/2025;domingo;23:30:00;SP;ATIBAIA;Papel Higiênico;Higiene;Sim;31;Feminino;28;ONG;4,17847E+12
620687;12/08/2025;segunda-feira;00:36:00;SP;SAO JOSE DO RIO PRETO;Escova de Dentes Adulto;Objetos;Não;58;Masculino;14;ONG;3,58934E+12
620694;12/08/2025;segunda-feira;01:40:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Sim;41;Feminino;37;ONG;6,10041E+13
620694;12/08/2025;segunda-feira;01:40:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Sim;37;Masculino;32;ONG;6,10041E+13
620694;12/08/2025;segunda-feira;01:40:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Sim;31;Feminino;6;ONG;6,10041E+13
620694;12/08/2025;segunda-feira;01:40:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Sim;18;Masculino;37;ONG;6,10041E+13
620694;12/08/2025;segunda-feira;01:40:00;SP;ITAPECERICA DA SERRA;Sabonete;Higiene;Sim;71;Masculino;3;ONG;6,10041E+13
620719;12/08/2025;segunda-feira;07:10:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;57;Masculino;17;ONG;3,39156E+13
620719;12/08/2025;segunda-feira;07:10:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;55;Masculino;25;ONG;3,39156E+13
620746;12/08/2025;segunda-feira;08:30:00;SP;JUQUIA;Papel Higiênico;Higiene;Não;63;Masculino;18;ONG;4,48813E+13
620808;05/08/2025;segunda-feira;07:45:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;26;Masculino;8;ONG;1,20784E+13
620808;05/08/2025;segunda-feira;07:45:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;39;Feminino;42;ONG;1,20784E+13
620808;05/08/2025;segunda-feira;07:45:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;44;Feminino;41;ONG;1,20784E+13
620825;12/08/2025;segunda-feira;16:45:00;SP;MIRACATU;Fralda;Higiene;Sim;28;Masculino;8;ONG;6,16012E+13
620825;12/08/2025;segunda-feira;16:45:00;SP;MIRACATU;Fralda;Higiene;Sim;70;Masculino;37;ONG;6,16012E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;70;Feminino;42;ONG;3,39156E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;62;Feminino;30;ONG;3,39156E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;32;Masculino;2;ONG;3,39156E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;57;Masculino;23;ONG;3,39156E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;37;Feminino;33;ONG;3,39156E+13
620843;12/08/2025;segunda-feira;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;19;Masculino;8;ONG;3,39156E+13
620845;12/08/2025;segunda-feira;19:00:00;SP;BRAGANCA PAULISTA;Camisa Manga Longa;Roupa;Não;55;Masculino;43;ONG;5,15227E+13
620845;12/08/2025;segunda-feira;19:00:00;SP;BRAGANCA PAULISTA;Camisa Manga Longa;Roupa;Não;45;Feminino;32;ONG;5,15227E+13
620845;12/08/2025;segunda-feira;19:00:00;SP;BRAGANCA PAULISTA;Camisa Manga Longa;Roupa;Não;39;Masculino;39;ONG;5,15227E+13
620849;12/08/2025;segunda-feira;19:15:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;26;Masculino;32;ONG;1,20784E+13
620849;12/08/2025;segunda-feira;19:15:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;26;Masculino;35;ONG;1,20784E+13
620849;12/08/2025;segunda-feira;19:15:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;54;Masculino;19;ONG;1,20784E+13
620862;12/08/2025;segunda-feira;21:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;57;Masculino;23;ONG;1,20784E+13
620862;12/08/2025;segunda-feira;21:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;42;Masculino;43;ONG;1,20784E+13
620909;13/08/2025;terça-feira;06:35:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;27;Masculino;49;ONG;4,17847E+12
620909;13/08/2025;terça-feira;06:35:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;62;Masculino;41;ONG;4,17847E+12
620919;13/08/2025;terça-feira;07:14:00;SP;NOVA GRANADA;Pasta de dente;Higiene;Não;51;Masculino;13;ONG;1,10882E+13
620995;13/08/2025;terça-feira;14:20:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;63;Masculino;11;ONG;3,39156E+13
620995;13/08/2025;terça-feira;14:20:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;17;Feminino;45;ONG;3,39156E+13
621054;13/08/2025;terça-feira;20:00:00;SP;APARECIDA;Sabonete;Higiene;Não;60;Masculino;14;ONG;4,39986E+13
621054;13/08/2025;terça-feira;20:00:00;SP;APARECIDA;Sabonete;Higiene;Não;66;Masculino;48;ONG;4,39986E+13
621063;13/08/2025;terça-feira;19:55:00;SP;GUAICARA;Leite em Pó;Alimentação;Não;32;Masculino;47;ONG;5,57565E+13
621078;13/08/2025;terça-feira;23:00:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;54;Masculino;46;ONG;4,17847E+12
621078;13/08/2025;terça-feira;23:00:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;25;Masculino;12;ONG;4,17847E+12
621078;13/08/2025;terça-feira;23:00:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;57;Feminino;13;ONG;4,17847E+12
621083;13/08/2025;terça-feira;23:00:00;SP;JACUPIRANGA;Camisa Manga Longa;Roupa;Sim;45;Feminino;5;ONG;7,15531E+13
621083;13/08/2025;terça-feira;23:00:00;SP;JACUPIRANGA;Camisa Manga Longa;Roupa;Sim;27;Masculino;7;ONG;7,15531E+13
621107;14/08/2025;quarta-feira;06:15:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;53;Masculino;26;ONG;1,20784E+13
621107;14/08/2025;quarta-feira;06:15:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;69;Masculino;3;ONG;1,20784E+13
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;46;Masculino;12;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;62;Feminino;29;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;71;Masculino;27;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;40;Feminino;23;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;65;Feminino;37;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;29;Masculino;21;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;61;Masculino;5;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;69;Masculino;48;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;23;Masculino;22;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;21;Masculino;46;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;23;Masculino;7;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;47;Masculino;38;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;39;Feminino;5;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;64;Feminino;49;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;36;Masculino;21;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;29;Masculino;2;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;75;Masculino;26;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;58;Feminino;19;ONG;33766000172
621114;14/08/2025;quarta-feira;06:30:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Sim;34;Masculino;34;ONG;33766000172
621148;14/08/2025;quarta-feira;09:45:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;61;Masculino;39;ONG;1,20784E+13
621148;14/08/2025;quarta-feira;09:45:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;70;Masculino;15;ONG;1,20784E+13
621206;14/08/2025;quarta-feira;15:00:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;47;Masculino;16;ONG;4,68773E+13
621206;14/08/2025;quarta-feira;15:00:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;33;Masculino;18;ONG;4,68773E+13
621242;14/08/2025;quarta-feira;18:00:00;SP;MIRACATU;Pasta de dente;Higiene;Não;51;Feminino;12;ONG;6,16012E+13
621242;14/08/2025;quarta-feira;18:00:00;SP;MIRACATU;Pasta de dente;Higiene;Não;52;Masculino;37;ONG;6,16012E+13
621280;14/08/2025;quarta-feira;23:40:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;25;Feminino;3;ONG;5,45371E+13
621280;14/08/2025;quarta-feira;23:40:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Sim;65;Masculino;5;ONG;5,45371E+13
621316;15/08/2025;quinta-feira;06:00:00;SP;EMBU DAS ARTES;Escova de Dentes Adulto;Objetos;Sim;69;Feminino;10;ONG;4,68773E+13
621333;15/08/2025;quinta-feira;09:00:00;SP;ARUJA;Camisa Polo;Roupa;Sim;67;Feminino;4;ONG;2,69623E+13
621333;15/08/2025;quinta-feira;09:00:00;SP;ARUJA;Camisa Polo;Roupa;Sim;44;Masculino;16;ONG;2,69623E+13
621371;15/08/2025;quinta-feira;12:05:00;SP;SAO PAULO;Camisa Polo;Roupa;Sim;58;Masculino;25;ONG;5,07877E+13
621374;15/08/2025;quinta-feira;14:50:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;56;Masculino;26;ONG;4,68773E+13
621374;15/08/2025;quinta-feira;14:50:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;44;Masculino;3;ONG;4,68773E+13
621374;15/08/2025;quinta-feira;14:50:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;44;Masculino;18;ONG;4,68773E+13
621389;15/08/2025;quinta-feira;16:00:00;SP;SAO PAULO;Camisa Polo;Roupa;Sim;58;Masculino;6;ONG;5,07877E+13
621389;15/08/2025;quinta-feira;16:00:00;SP;SAO PAULO;Camisa Polo;Roupa;Sim;33;Masculino;23;ONG;5,07877E+13
621389;15/08/2025;quinta-feira;16:00:00;SP;SAO PAULO;Camisa Polo;Roupa;Sim;15;Feminino;48;ONG;5,07877E+13
621398;15/08/2025;quinta-feira;16:20:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Sim;65;Masculino;26;ONG;5,43387E+13
621398;15/08/2025;quinta-feira;16:20:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Sim;57;Masculino;26;ONG;5,43387E+13
621400;15/08/2025;quinta-feira;17:30:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;37;Masculino;28;ONG;4,17847E+12
621400;15/08/2025;quinta-feira;17:30:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;73;Masculino;32;ONG;4,17847E+12
621418;15/08/2025;quinta-feira;19:00:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Não;25;Masculino;32;ONG;3,48884E+12
621419;15/08/2025;quinta-feira;19:00:00;SP;JACAREI;Sabonete;Higiene;Sim;20;Masculino;32;ONG;7,41645E+12
621419;15/08/2025;quinta-feira;19:00:00;SP;JACAREI;Sabonete;Higiene;Sim;17;Masculino;35;ONG;7,41645E+12
621419;15/08/2025;quinta-feira;19:00:00;SP;JACAREI;Sabonete;Higiene;Sim;40;Masculino;19;ONG;7,41645E+12
621443;15/08/2025;quinta-feira;21:20:00;SP;SAO PAULO;Sabonete;Higiene;Sim;60;Feminino;9;ONG;5,07877E+13
621443;15/08/2025;quinta-feira;21:20:00;SP;SAO PAULO;Sabonete;Higiene;Sim;58;Masculino;47;ONG;5,07877E+13
621446;15/08/2025;quinta-feira;20:10:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;51;Masculino;31;ONG;5,43387E+13
621446;15/08/2025;quinta-feira;20:10:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;41;Masculino;29;ONG;5,43387E+13
621449;15/08/2025;quinta-feira;21:00:00;SP;SAO JOSE DOS CAMPOS;Pasta de dente;Higiene;Sim;21;Masculino;13;ONG;3,39156E+13
621473;15/08/2025;quinta-feira;17:20:00;SP;MAIRIPORA;Não Pereciveis;Alimentação;Não;18;Feminino;28;ONG;5,89764E+13
621473;15/08/2025;quinta-feira;17:20:00;SP;MAIRIPORA;Não Pereciveis;Alimentação;Não;41;Masculino;15;ONG;5,89764E+13
621476;16/08/2025;sexta-feira;00:15:00;SP;APARECIDA;Camisa Manga Longa;Roupa;Não;18;Masculino;39;ONG;4,39986E+13
621476;16/08/2025;sexta-feira;00:15:00;SP;APARECIDA;Camisa Manga Longa;Roupa;Não;44;Feminino;24;ONG;4,39986E+13
621537;08/08/2025;quinta-feira;19:40:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Não;23;Masculino;48;ONG;3,39156E+13
621537;08/08/2025;quinta-feira;19:40:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Não;63;Masculino;43;ONG;3,39156E+13
621552;16/08/2025;sexta-feira;12:50:00;SP;ATIBAIA;Cobertos;Itens de Casa;Não;60;Masculino;9;ONG;4,17847E+12
621552;16/08/2025;sexta-feira;12:50:00;SP;ATIBAIA;Cobertos;Itens de Casa;Não;34;Masculino;16;ONG;4,17847E+12
621552;16/08/2025;sexta-feira;12:50:00;SP;ATIBAIA;Cobertos;Itens de Casa;Não;57;Masculino;15;ONG;4,17847E+12
621552;16/08/2025;sexta-feira;12:50:00;SP;ATIBAIA;Cobertos;Itens de Casa;Não;39;Masculino;16;ONG;4,17847E+12
621554;16/08/2025;sexta-feira;10:30:00;SP;CAJATI;Camisa Polo;Roupa;Não;67;Feminino;12;ONG;3,64319E+12
621554;16/08/2025;sexta-feira;10:30:00;SP;CAJATI;Camisa Polo;Roupa;Não;73;Masculino;4;ONG;3,64319E+12
621565;16/08/2025;sexta-feira;14:40:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;54;Feminino;29;ONG;1,20784E+13
621565;16/08/2025;sexta-feira;14:40:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;51;Masculino;35;ONG;1,20784E+13
621568;16/08/2025;sexta-feira;13:30:00;SP;UBATUBA;Fralda;Higiene;Sim;37;Masculino;10;ONG;7,17262E+12
621574;18/02/2025;domingo;15:22:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;29;Masculino;23;ONG;6,02949E+12
621574;18/02/2025;domingo;15:22:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;55;Feminino;29;ONG;6,02949E+12
621574;18/02/2025;domingo;15:22:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;24;Feminino;46;ONG;6,02949E+12
621574;18/02/2025;domingo;15:22:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;66;Feminino;23;ONG;6,02949E+12
621599;16/08/2025;sexta-feira;18:20:00;SP;GUARULHOS;Leite em Pó;Alimentação;Sim;58;Masculino;20;ONG;1,20784E+13
621599;16/08/2025;sexta-feira;18:20:00;SP;GUARULHOS;Leite em Pó;Alimentação;Sim;61;Masculino;29;ONG;1,20784E+13
621610;16/08/2025;sexta-feira;18:30:00;SP;SAO JOSE DO RIO PRETO;Lenço Umedecido;Higiene;Não;53;Feminino;45;ONG;3,58934E+12
621610;16/08/2025;sexta-feira;18:30:00;SP;SAO JOSE DO RIO PRETO;Lenço Umedecido;Higiene;Não;60;Masculino;32;ONG;3,58934E+12
621610;16/08/2025;sexta-feira;18:30:00;SP;SAO JOSE DO RIO PRETO;Lenço Umedecido;Higiene;Não;30;Masculino;44;ONG;3,58934E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;30;Masculino;39;ONG;1,68046E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;50;Feminino;48;ONG;1,68046E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;72;Feminino;35;ONG;1,68046E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;43;Feminino;34;ONG;1,68046E+12
621620;16/08/2025;sexta-feira;18:15:00;SP;PINDAMONHANGABA;Cobertos;Itens de Casa;Não;26;Masculino;8;ONG;1,68046E+12
621648;16/08/2025;sexta-feira;19:45:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;64;Masculino;21;ONG;1,68046E+12
621648;16/08/2025;sexta-feira;19:45:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;40;Feminino;31;ONG;1,68046E+12
621648;16/08/2025;sexta-feira;19:45:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;21;Masculino;7;ONG;1,68046E+12
621648;16/08/2025;sexta-feira;19:45:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;58;Feminino;21;ONG;1,68046E+12
621664;16/08/2025;sexta-feira;21:50:00;SP;MAIRIPORA;Papel Higiênico;Higiene;Sim;69;Masculino;6;ONG;5,89764E+13
621669;16/08/2025;sexta-feira;22:50:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Sim;33;Masculino;2;ONG;5,43387E+13
621669;16/08/2025;sexta-feira;22:50:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Sim;54;Masculino;18;ONG;5,43387E+13
621727;16/08/2025;sexta-feira;22:00:00;SP;TAUBATE;Camisa Polo;Roupa;Sim;52;Masculino;8;ONG;5,43387E+13
621750;17/08/2025;sábado;08:50:00;SP;UBATUBA;Lençois;Itens de Casa;Sim;30;Feminino;46;ONG;7,17262E+12
621750;17/08/2025;sábado;08:50:00;SP;UBATUBA;Lençois;Itens de Casa;Sim;40;Masculino;19;ONG;7,17262E+12
621750;17/08/2025;sábado;08:50:00;SP;UBATUBA;Lençois;Itens de Casa;Sim;75;Masculino;8;ONG;7,17262E+12
621772;17/08/2025;sábado;09:15:00;SP;TAUBATE;Escova de Dentes Adulto;Objetos;Não;45;Masculino;13;ONG;5,43387E+13
621777;17/08/2025;sábado;09:10:00;SP;TAUBATE;Papel Higiênico;Higiene;Sim;65;Masculino;5;ONG;5,43387E+13
621777;17/08/2025;sábado;09:10:00;SP;TAUBATE;Papel Higiênico;Higiene;Sim;65;Feminino;19;ONG;5,43387E+13
621781;17/08/2025;sábado;09:20:00;SP;MAIRIPORA;Fralda;Higiene;Sim;35;Masculino;38;ONG;5,89764E+13
621800;17/08/2025;sábado;12:13:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Não;54;Feminino;27;ONG;3,39156E+13
621800;17/08/2025;sábado;12:13:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Não;24;Feminino;48;ONG;3,39156E+13
621800;17/08/2025;sábado;12:13:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Não;46;Masculino;2;ONG;3,39156E+13
621800;17/08/2025;sábado;12:13:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Não;47;Masculino;31;ONG;3,39156E+13
621815;17/08/2025;sábado;12:20:00;SP;SAO PAULO;Lençois;Itens de Casa;Sim;56;Feminino;32;ONG;5,07877E+13
621815;17/08/2025;sábado;12:20:00;SP;SAO PAULO;Lençois;Itens de Casa;Sim;66;Masculino;6;ONG;5,07877E+13
621823;17/08/2025;sábado;14:30:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;44;Masculino;30;ONG;1,20784E+13
621829;17/08/2025;sábado;14:30:00;SP;QUELUZ;Sapatos;Sapatos;Sim;46;Masculino;42;ONG;5,56621E+13
621862;17/08/2025;sábado;16:10:00;SP;BARRA DO TURVO;Camisa Polo;Roupa;Não;45;Masculino;7;ONG;6,02949E+12
621904;17/08/2025;sábado;20:20:00;SP;CRUZEIRO;Camisa Manga Longa;Roupa;Não;65;Masculino;15;ONG;6,50588E+13
621918;17/08/2025;sábado;21:00:00;SP;EMBU DAS ARTES;Pasta de dente;Higiene;Sim;66;Masculino;36;ONG;4,68773E+13
621921;17/08/2025;sábado;21:30:00;SP;SAO PAULO;Sapatos;Sapatos;Sim;27;Masculino;14;ONG;5,07877E+13
